product_code,avg_trend_score
1204400027.0,
1204401069.0,
1204401113.0,
1204401560.0,75.00000000000001
1204401790.0,116.66666666666666
1204403000.0,
1204403750.0,
1204403752.0,
1204403869.0,41.666666666666664
1204405666.0,
1204438970.0,
1254601107.0,100.0
1254743620.0,75.00000000000001
1258700010.0,
1258700020.0,116.66666666666664
1258722277.0,
1258755050.0,31.904761904761905
1258755052.0,14.090909090909097
1258757034.0,6.904761904761905
1258757035.0,41.47727272727273
1258757263.0,12.87878787878788
1258760030.0,11.858974358974358
1258760031.0,42.2077922077922
1258760032.0,26.666666666666664
1258760796.0,
1258770045.0,
1258770111.0,
1258770240.0,
1258770441.0,41.66666666666667
1258778082.0,
1258778361.0,22.916666666666664
1258778414.0,
1258778459.0,19.84126984126984
1258778812.0,
1258779164.0,
1258779166.0,75.0
1258779278.0,75.0
1258779310.0,100.0
1258779314.0,32.5
1280047048.0,
1280049693.0,
1280052289.0,
1280052290.0,
1280052293.0,
1280052298.0,
1280052304.0,
1284461841.0,
1284461842.0,
1290000330.0,7.964046822742478
1290000700.0,7.701645236049595
1300000110.0,
1300000112.0,95.0
1300000113.0,10.989010989010996
1300000121.0,27.14932126696832
1300000124.0,12.878787878787879
1300000137.0,20.833333333333332
1300000138.0,25.2828576780639
1300000143.0,
1300000150.0,28.342245989304814
1300000179.0,
1300000180.0,
1300000211.0,14.66346153846154
1300000212.0,8.164320052402477
1300000218.0,6.066176470588236
1300000264.0,14.560439560439557
1300000269.0,
1300000464.0,12.937062937062935
1300000466.0,4.224137931034482
1300000467.0,
1300000605.0,20.709534368070955
1300000640.0,14.15470494417863
1300000712.0,
1300000762.0,
1300000799.0,62.49999999999999
1300000812.0,33.33333333333333
1300000814.0,43.333333333333336
1300000854.0,22.499999999999993
1300000897.0,
1300000899.0,
1300000986.0,43.33333333333333
1300001110.0,43.333333333333336
1300001445.0,22.50000000000001
1300001466.0,
1300001509.0,
1300001510.0,
1300001512.0,75.0
1300062609.0,
1300079800.0,11.013986013986006
1300079820.0,29.166666666666664
1300079830.0,
1300079850.0,85.0
1300079890.0,22.916666666666668
1300079910.0,58.333333333333336
1312000026.0,12.692307692307699
1312000082.0,15.88173731030874
1312000133.0,8.87611749680715
1312000258.0,19.03735632183908
1312000286.0,12.440191387559814
1312000291.0,25.108225108225113
1312000392.0,14.76761619190405
1312000469.0,9.673913043478258
1312000483.0,33.333333333333336
1312000484.0,16.243386243386237
1312000800.0,11.025641025641029
1312000828.0,24.168797953964187
1312000833.0,13.69047619047619
1312001176.0,14.81818181818182
1312001203.0,15.935672514619885
1312001260.0,14.499999999999993
1312001261.0,10.207336523126001
1312001280.0,24.17953667953668
1312001417.0,12.722478576137114
1312004686.0,5.662285136501515
1313000612.0,29.16666666666667
1313000622.0,29.16666666666667
1313006025.0,22.499999999999993
1313006053.0,41.66666666666667
1320400601.0,
1320410602.0,
1330000001.0,29.16666666666667
1330000004.0,
1330000009.0,58.33333333333334
1330000010.0,
1330000031.0,80.95238095238095
1330000109.0,
1330000132.0,108.33333333333334
1330000201.0,100.0
1330000960.0,
1330000961.0,3.782051282051281
1330000962.0,116.66666666666666
1330005501.0,29.16666666666667
1330011144.0,
1330012107.0,
1330018301.0,
1330020441.0,9.226190476190476
1330021321.0,
1330028003.0,
1330028063.0,
1330028064.0,10.101010101010097
1330028066.0,41.666666666666664
1330028067.0,4.653679653679655
1330051305.0,100.0
1330051501.0,23.66946778711485
1330053101.0,
1330053301.0,
1330054601.0,
1330054701.0,50.892857142857146
1330055105.0,116.66666666666669
1330055106.0,54.16666666666667
1330055284.0,10.555555555555555
1330055304.0,
1330055401.0,26.666666666666664
1330055502.0,75.0
1330055538.0,116.66666666666664
1330055539.0,
1330057902.0,22.916666666666664
1330060028.0,35.416666666666664
1330060133.0,4.446640316205533
1330060235.0,10.555555555555555
1330060271.0,18.33333333333334
1330060320.0,
1330060330.0,43.33333333333333
1330060350.0,
1330060389.0,27.142857142857146
1330060441.0,22.916666666666664
1330060590.0,15.241228070175437
1330060675.0,43.33333333333333
1330060676.0,15.476190476190474
1330060689.0,19.642857142857135
1330060690.0,
1330060708.0,
1330060772.0,
1330060796.0,
1330060820.0,31.89381989438809
1330060911.0,19.166666666666675
1330065330.0,100.0
1330076040.0,11.858974358974365
1330076050.0,11.904761904761909
1330076060.0,8.040935672514623
1330076080.0,85.0
1330076120.0,29.166666666666664
1330076150.0,11.858974358974365
1330076310.0,18.333333333333343
1330076425.0,
1330076460.0,19.841269841269842
1330079480.0,22.5
1330079590.0,
1340900004.0,13.392857142857142
1340912841.0,75.0
1340912842.0,
1340912844.0,10.555555555555554
1340934115.0,7.499415478138881
1340934341.0,15.476190476190474
1340935100.0,5.30168589174801
1340935150.0,21.150793650793645
1340935175.0,5.718954248366016
1340935231.0,12.60611205432938
1340945132.0,20.488721804511272
1340945133.0,26.666666666666664
1340951519.0,12.406015037593981
1340951520.0,8.286985539488322
1340951529.0,41.66666666666667
1340951537.0,8.012820512820518
1340951598.0,5.409356725146199
1340951627.0,26.068376068376068
1340951724.0,149.99999999999997
1340951740.0,
1340951741.0,22.499999999999993
1340951742.0,29.166666666666668
1340951756.0,
1340951767.0,
1340951771.0,
1340991810.0,8.721183123097003
1356200004.0,38.33333333333333
1356200045.0,
1356230016.0,
1356230060.0,
1356230084.0,41.666666666666664
1362860887.0,29.166666666666657
1365815214.0,
1370000614.0,85.0
1370001651.0,
1370001655.0,
1370001657.0,41.66666666666667
1370001668.0,100.0
1370011830.0,29.16666666666667
1370020016.0,51.785714285714285
1370021725.0,
1370021735.0,
1370021755.0,
1370024519.0,
1370026358.0,22.916666666666668
1370027690.0,
1370028265.0,133.33333333333337
1370034130.0,33.333333333333336
1370035815.0,22.500000000000007
1370036236.0,116.66666666666669
1370038469.0,
1370041929.0,10.04574243490499
1370042777.0,
1370053949.0,13.39285714285714
1370072635.0,
1370081220.0,41.666666666666664
1370081415.0,18.33333333333334
1370082215.0,66.07142857142857
1370082410.0,18.33333333333334
1370085740.0,
1370086048.0,41.66666666666667
1370087038.0,
1370090750.0,18.84615384615385
1370097946.0,
1380004708.0,44.64285714285714
1380010018.0,50.75757575757575
1380010067.0,12.937062937062937
1380010070.0,22.619047619047617
1380010072.0,18.499999999999996
1380010115.0,15.476190476190478
1380010170.0,133.33333333333331
1380010172.0,21.520146520146515
1380010321.0,22.500000000000004
1380010334.0,
1380010340.0,17.06349206349206
1380010390.0,25.89285714285714
1380010393.0,24.786324786324794
1380012007.0,24.475524475524477
1380013660.0,9.545454545454545
1380014333.0,22.619047619047613
1380016607.0,56.25
1380016608.0,
1380016619.0,100.0
1380016635.0,18.33333333333334
1380016651.0,
1380016661.0,
1380016668.0,15.476190476190467
1380016686.0,15.476190476190467
1380016695.0,75.0
1380018803.0,40.55555555555556
1380018807.0,116.66666666666664
1380019003.0,
1380019020.0,75.0
1380019021.0,75.0
1380019023.0,75.0
1380019074.0,75.0
1380019086.0,
1380023260.0,16.51785714285714
1380023270.0,20.779220779220786
1380044677.0,150.00000000000003
1380044784.0,62.5
1380044790.0,22.692307692307693
1380046340.0,
1380055131.0,19.841269841269842
1380055812.0,34.28571428571428
1380061976.0,62.5
1380065455.0,9.545454545454545
1380067453.0,75.0
1380076780.0,
1380083372.0,52.5
1380083442.0,18.84615384615385
1380083662.0,15.476190476190471
1380086980.0,33.33333333333333
1394100692.0,9.467325857330533
1395155516.0,51.66666666666667
1395155517.0,37.606837606837615
1404526329.0,
1404532418.0,10.555555555555559
1404535258.0,
1404539715.0,
1410004155.0,
1410004279.0,41.666666666666664
1410004379.0,75.0
1410004542.0,75.0
1410004810.0,
1410004955.0,11.80555555555555
1410004979.0,
1410005166.0,75.0
1410005467.0,29.16666666666667
1410005468.0,75.0
1410005470.0,
1410005486.0,18.333333333333332
1410007009.0,53.33333333333333
1410007033.0,32.5
1410007061.0,29.166666666666664
1410007083.0,20.833333333333343
1410007098.0,6.458333333333343
1410007111.0,14.874141876430201
1410007119.0,62.5
1410007120.0,29.16666666666666
1410007121.0,150.0
1410007141.0,13.042005420054203
1410007161.0,14.786967418546363
1410007187.0,11.025641025641022
1410007233.0,75.0
1410007412.0,
1410007462.0,75.0
1410007464.0,29.166666666666664
1410007467.0,19.166666666666664
1410007472.0,13.392857142857142
1410007522.0,18.33333333333334
1410007708.0,100.0
1410007884.0,
1410007947.0,
1410007952.0,44.64285714285715
1410008539.0,14.962121212121211
1410008547.0,20.2020202020202
1410008548.0,28.361344537815135
1410008550.0,
1410008553.0,13.392857142857148
1410008561.0,62.5
1410008562.0,62.5
1410008597.0,29.16666666666666
1410008598.0,30.09049773755656
1410008599.0,30.288461538461533
1410008722.0,17.499999999999996
1410008783.0,41.66666666666667
1410008821.0,15.476190476190474
1410008900.0,100.0
1410009340.0,
1410009589.0,26.666666666666664
1410009606.0,
1410009659.0,20.833333333333336
1410009997.0,27.142857142857146
1411373406.0,22.61904761904762
1420000256.0,9.297017650639072
1420000325.0,6.734913793103448
1420002465.0,20.77922077922078
1420008453.0,41.666666666666664
1420024355.0,29.356060606060602
1420032006.0,
1440031000.0,54.16666666666666
1440042000.0,
1440080400.0,
1440081200.0,
1450000132.0,
1450000190.0,15.476190476190474
1450000256.0,20.238095238095234
1450000373.0,8.950665213291112
1450000380.0,32.10227272727273
1450000711.0,11.805555555555557
1450000713.0,13.39285714285714
1450000714.0,36.111111111111114
1450000717.0,
1450000897.0,
1450001098.0,18.333333333333343
1450001253.0,18.33333333333333
1450001275.0,35.41666666666667
1450001278.0,29.16666666666667
1450001279.0,19.791666666666664
1450001282.0,37.66233766233766
1450001399.0,44.642857142857146
1450001419.0,29.16666666666667
1450001420.0,41.66666666666667
1450001421.0,15.476190476190474
1450001435.0,18.33333333333333
1450001513.0,42.5
1450001780.0,23.29545454545455
1450001783.0,26.068376068376065
1450001796.0,53.33333333333334
1450001809.0,15.476190476190478
1450001823.0,
1450001930.0,10.555555555555557
1450001992.0,100.0
1450001995.0,22.619047619047613
1450002099.0,27.628285356695873
1450002100.0,23.369565217391305
1450002101.0,13.47402597402597
1450002128.0,17.29166666666667
1450002158.0,75.0
1450002183.0,9.13770913770913
1450002253.0,4.737903225806447
1450002283.0,16.225961538461533
1450002690.0,22.91666666666667
1450003160.0,13.392857142857144
1450009434.0,
1480000007.0,21.025641025641036
1480000010.0,26.93236714975846
1480000023.0,3.077651515151516
1480000032.0,23.29545454545454
1480000034.0,17.5
1480000039.0,42.5
1480000082.0,29.166666666666664
1480000179.0,9.545454545454547
1480000181.0,
1480000182.0,15.83333333333334
1480000184.0,43.333333333333336
1480000473.0,
1480000507.0,116.66666666666666
1480000519.0,15.555555555555557
1480000580.0,43.333333333333336
1480000688.0,116.66666666666666
1480000740.0,
1480000741.0,75.0
1480000764.0,13.39285714285714
1480000789.0,
1480000795.0,29.166666666666668
1480000809.0,75.0
1480000820.0,
1480000824.0,
1480000826.0,
1480031816.0,41.666666666666664
1480031817.0,
1480051275.0,62.5
1480051324.0,19.642857142857142
1480058204.0,29.166666666666664
1480058205.0,
1480058221.0,22.500000000000007
1480058223.0,14.358974358974356
1480064608.0,14.649122807017546
1480064609.0,84.99999999999999
1480064642.0,75.0
1480064647.0,10.989010989010989
1480064666.0,100.0
1480064694.0,
1482120122.0,29.16666666666668
1482120125.0,29.16666666666668
1490001270.0,41.666666666666664
1490001379.0,150.0
1490044203.0,22.91666666666666
1490050087.0,
1490055021.0,75.0
1500000300.0,100.0
1500000301.0,19.047619047619044
1500000302.0,
1500000303.0,
1500000306.0,75.0
1500000307.0,
1500000308.0,29.166666666666664
1500000310.0,58.333333333333336
1500000311.0,19.901315789473692
1500000315.0,24.786324786324784
1500000316.0,49.2063492063492
1500000534.0,
1500000535.0,
1500000638.0,21.66666666666666
1500001214.0,25.708502024291494
1500001215.0,29.166666666666664
1500001217.0,14.976689976689977
1500001233.0,
1500004478.0,
1500004486.0,
1500004496.0,85.0
1500004499.0,58.33333333333333
1500004501.0,
1500004511.0,62.5
1500004521.0,183.33333333333334
1500004522.0,
1500004528.0,
1500004529.0,22.5
1500004680.0,
1500004730.0,22.916666666666668
1500004830.0,20.2020202020202
1500004831.0,
1500004872.0,10.555555555555557
1500004873.0,
1500007000.0,
1500007001.0,44.95614035087719
1500007003.0,59.84848484848484
1500007302.0,
1500007304.0,
1500007328.0,
1500007359.0,41.66666666666667
1500007368.0,73.6111111111111
1500007369.0,
1500007600.0,
1500007601.0,50.85227272727273
1500007602.0,152.3809523809524
1500007603.0,41.66666666666667
1500007604.0,41.47727272727273
1500007605.0,51.7080745341615
1500007606.0,24.747474747474747
1500007607.0,30.555555555555557
1500007608.0,14.638157894736835
1500007609.0,46.76470588235294
1500007610.0,10.780423280423278
1500007640.0,18.333333333333336
1500007642.0,19.64285714285714
1500007665.0,35.555555555555564
1500007671.0,38.333333333333336
1500007673.0,32.198142414860676
1500007675.0,51.78571428571428
1500007677.0,24.03846153846154
1500007687.0,35.00000000000001
1500007689.0,58.333333333333336
1501295186.0,
1501295188.0,
1510000003.0,13.228438228438225
1510000007.0,7.39556692242114
1510000013.0,27.500000000000007
1510000028.0,17.26973684210526
1510000029.0,19.901315789473678
1510000031.0,11.02564102564102
1510000039.0,11.34782608695652
1510000041.0,16.985645933014357
1510000042.0,22.5
1510000043.0,7.4860853432282
1510000073.0,12.80405405405406
1510000163.0,10.303030303030297
1510000165.0,6.702226345083491
1510000166.0,42.92929292929293
1510000167.0,12.752206809583853
1510000256.0,12.006578947368427
1510000327.0,8.323911814584513
1510080014.0,5.799788135593219
1510099431.0,4.208494208494205
1522117235.0,
1522170289.0,
1530001441.0,41.666666666666664
1530001442.0,
1530001444.0,41.666666666666664
1530001497.0,
1530001498.0,41.66666666666667
1530001499.0,
1530020001.0,32.10227272727273
1530020002.0,17.69230769230769
1530020003.0,94.99999999999999
1530020092.0,
1530043023.0,14.955357142857139
1530043024.0,43.33333333333333
1530043028.0,11.818181818181818
1530043034.0,62.5
1530043047.0,30.55555555555555
1530043048.0,6.620553359683798
1530043053.0,30.213903743315512
1530043078.0,46.42857142857142
1530043980.0,58.333333333333336
1530044025.0,
1530044032.0,62.5
1530044035.0,32.50000000000001
1530044036.0,
1530044049.0,42.5
1530044051.0,28.383458646616543
1550018368.0,
1550018376.0,
1550019135.0,136.66666666666666
1570005144.0,13.392857142857148
1570021310.0,136.66666666666666
1580003062.0,
1590000028.0,8.012820512820507
1590000042.0,162.5
1590000043.0,16.226708074534155
1590000048.0,16.13756613756614
1590000209.0,16.226708074534155
1590000211.0,8.37655240553973
1590006337.0,4.191489361702124
1590006538.0,15.476190476190478
1590006574.0,75.0
1590006575.0,29.16666666666667
1590013401.0,10.354127579737336
1590014035.0,63.333333333333336
1590023548.0,51.42857142857143
1590023565.0,75.0
1600010528.0,68.33333333333334
1600010610.0,23.888888888888893
1600010710.0,38.07692307692308
1600011610.0,
1600012024.0,51.11111111111111
1600012025.0,123.80952380952381
1600012185.0,66.07142857142857
1600012222.0,68.61111111111111
1600012254.0,40.57239057239058
1600012399.0,4.3284440609721
1600012479.0,8.713456354965787
1600012499.0,153.57142857142856
1600012506.0,10.555555555555557
1600012593.0,32.10227272727273
1600012685.0,
1600013550.0,41.66666666666667
1600013976.0,58.33333333333333
1600014154.0,15.656565656565657
1600014155.0,52.50000000000001
1600014159.0,75.0
1600014344.0,36.93181818181819
1600014525.0,33.33333333333334
1600014711.0,220.0
1600014732.0,116.66666666666666
1600014733.0,20.83333333333333
1600014943.0,8.040935672514621
1600015128.0,30.555555555555557
1600015136.0,22.380952380952387
1600015163.0,6.458333333333336
1600015643.0,20.913461538461537
1600015697.0,26.66666666666667
1600015762.0,
1600015781.0,41.666666666666664
1600015990.0,
1600016064.0,
1600016212.0,116.66666666666666
1600016243.0,21.515151515151516
1600016346.0,116.66666666666669
1600016445.0,
1600016452.0,100.0
1600016893.0,16.103059581320444
1600016904.0,17.2077922077922
1600016967.0,7.631578947368416
1600016968.0,17.4901185770751
1600017003.0,13.383838383838382
1600017079.0,22.499999999999993
1600017113.0,52.777777777777786
1600017363.0,
1600017941.0,149.99999999999997
1600018145.0,
1600018573.0,75.0
1600018575.0,45.55555555555556
1600018892.0,
1600018910.0,17.5
1600019333.0,26.06837606837606
1600019360.0,91.66666666666666
1600019370.0,3.517316017316023
1600019426.0,
1600019428.0,41.66666666666667
1600019430.0,15.476190476190474
1600019610.0,22.50000000000001
1600019765.0,
1600019778.0,33.33333333333333
1600020068.0,61.25000000000001
1600020069.0,
1600020073.0,
1600020088.0,
1600020098.0,
1600020101.0,43.33333333333333
1600020102.0,
1600020439.0,
1600020543.0,100.0
1600020548.0,75.0
1600020551.0,53.33333333333333
1600020553.0,75.0
1600020676.0,47.22222222222222
1600020698.0,41.666666666666664
1600020701.0,52.777777777777786
1600020702.0,22.916666666666664
1600020711.0,8.58294930875576
1600020755.0,13.304093567251464
1600020759.0,13.655462184873949
1600020762.0,8.923154701718907
1600020763.0,13.383838383838388
1600020765.0,75.0
1600020768.0,9.383468834688347
1600020771.0,22.916666666666664
1600020774.0,13.383838383838382
1600020776.0,14.021739130434785
1600021254.0,
1600021257.0,22.5
1600021272.0,
1600021321.0,
1600021495.0,13.39285714285715
1600021497.0,5.1668806161745895
1600021521.0,
1600021555.0,19.040247678018577
1600021995.0,32.5
1600021996.0,33.33333333333333
1600022059.0,111.11111111111114
1600022064.0,41.66666666666667
1600022085.0,
1600022098.0,41.66666666666667
1600022101.0,58.333333333333336
1600022179.0,
1600022181.0,
1600022234.0,150.0
1600022236.0,29.166666666666664
1600022286.0,22.91666666666667
1600022287.0,15.47619047619048
1600022288.0,13.392857142857146
1600022292.0,84.99999999999999
1600022626.0,11.805555555555555
1600023121.0,
1600026460.0,16.596638655462186
1600026470.0,80.95238095238095
1600027515.0,21.812499999999996
1600027526.0,45.054945054945044
1600027532.0,78.8888888888889
1600027549.0,
1600027565.0,133.33333333333331
1600027567.0,25.555555555555557
1600027700.0,22.5
1600027706.0,13.383838383838384
1600027707.0,14.166666666666668
1600027855.0,12.700228832951947
1600028350.0,19.357366771159867
1600028370.0,6.443994601889339
1600028791.0,126.66666666666667
1600030140.0,
1600030200.0,11.80555555555555
1600030220.0,
1600030230.0,79.16666666666669
1600030270.0,
1600030280.0,
1600030500.0,30.952380952380945
1600030570.0,75.0
1600030590.0,42.5
1600030630.0,32.5
1600030650.0,75.0
1600032320.0,75.0
1600032990.0,41.666666666666664
1600035540.0,15.656565656565657
1600036245.0,15.476190476190482
1600036324.0,5.1315789473684275
1600037400.0,32.49999999999999
1600037410.0,
1600037420.0,91.66666666666666
1600037430.0,22.5
1600039700.0,18.333333333333332
1600041126.0,
1600042040.0,12.937062937062933
1600042080.0,
1600042371.0,25.529411764705877
1600042414.0,
1600042419.0,
1600043101.0,
1600043776.0,28.181818181818183
1600043980.0,37.66233766233766
1600044030.0,10.672514619883046
1600044262.0,15.476190476190476
1600044804.0,20.555555555555554
1600045602.0,12.937062937062933
1600045830.0,43.333333333333336
1600045840.0,
1600045850.0,
1600045890.0,75.0
1600045897.0,41.66666666666667
1600045900.0,53.33333333333333
1600045960.0,66.66666666666666
1600046679.0,6.515151515151517
1600046684.0,
1600046757.0,29.16666666666667
1600046758.0,32.5
1600046759.0,
1600046813.0,19.166666666666664
1600047321.0,11.805555555555557
1600047322.0,58.333333333333336
1600047736.0,29.166666666666668
1600047738.0,42.5
1600048764.0,32.14285714285714
1600048769.0,25.555555555555554
1600048772.0,30.952380952380953
1600048792.0,41.666666666666664
1600048794.0,19.166666666666668
1600048796.0,20.238095238095234
1600049234.0,14.145658263305323
1600049298.0,
1600049432.0,29.166666666666668
1600049667.0,29.166666666666675
1600081331.0,4.257246376811597
1600081335.0,22.499999999999993
1600081341.0,14.166666666666668
1626400600.0,116.66666666666669
1626400635.0,75.0
1626401105.0,58.33333333333334
1626415295.0,
1626419495.0,41.66666666666667
1629144120.0,
1629144127.0,
1629144129.0,
1629144149.0,
1629144150.0,
1629144154.0,
1629144162.0,
1629144174.0,
1629144186.0,
1629144187.0,
1630016820.0,18.588588588588596
1630016821.0,15.008960573476703
1630016822.0,9.583333333333332
1630016824.0,25.164473684210524
1630016901.0,18.333333333333336
1630016902.0,17.36111111111111
1650004019.0,
1650051020.0,
1650059885.0,
1650059890.0,
1650098032.0,29.166666666666668
1650098034.0,29.166666666666668
1657191030.0,14.622798271851114
1657191031.0,7.411957411957415
1657191032.0,18.749999999999996
1657194033.0,16.9047619047619
1657194034.0,7.316017316017319
1657194035.0,17.61904761904762
1657195084.0,16.10991379310346
1657195210.0,17.579365079365083
1680002199.0,
1680022823.0,29.166666666666675
1680022865.0,100.0
1680029421.0,31.802849039660224
1680080285.0,75.0
1696337307.0,
1700000946.0,132.1428571428571
1700001323.0,
1700001678.0,
1700001840.0,
1700002402.0,
1700002404.0,
1700002411.0,
1700007191.0,
1700098870.0,
1700313930.0,34.285714285714285
1700313934.0,
1700313935.0,22.5
1700313936.0,75.0
1707710232.0,8.51393188854489
1707710308.0,13.392857142857146
1707710332.0,37.5
1707710832.0,17.20779220779221
1707710908.0,22.5
1707710932.0,13.392857142857139
