product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
2412601449.0,Falling,579.34,561.89,506.05,-1.4124999999999996,-5.067500000000001,8,2025-04-28 to 2025-06-16,-0.9246981780596549,-0.9246981780596549
2412601700.0,Falling,519.17,497.65,443.85,-3.3287499999999994,-13.6075,8,2025-04-28 to 2025-06-16,-0.927628098491196,-0.927628098491196
2412601711.0,Falling,368.53,341.63,301.28,-0.11999999999999922,-10.64,8,2025-04-28 to 2025-06-16,-0.9227219629740622,-0.9227219629740622
2412601716.0,Falling,349.7,336.25,301.28,-2.37125,-11.428749999999999,8,2025-04-28 to 2025-06-16,-0.9261640938920046,-0.9261640938920046
2412601724.0,Falling,43.08,39.489999999999995,35.9,-11.111666666666666,-22.223333333333333,6,2025-05-05 to 2025-06-09,-0.9395280732119521,-0.9395280732119521
2412601826.0,Falling,301.92,289.34,270.47,-10.05875,-20.3175,8,2025-04-28 to 2025-06-16,-0.9379181778150171,-0.9379181778150171
2412601835.0,Falling,71.88,65.89,59.900000000000006,-16.666666666666668,-25.0,6,2025-05-12 to 2025-06-16,-0.9480215933670525,-0.9480215933670525
2420003834.0,Falling,28.95,23.16,17.37,-12.5,-12.5,4,2025-04-28 to 2025-06-09,-0.9416508161730078,-0.9416508161730078
2429127396.0,Falling,3.87,2.58,0.0,-25.0,0.0,2,2025-06-02 to 2025-06-09,-0.9607631477551419,-0.9607631477551419
2430003101.0,Falling,17.450000000000003,13.96,10.47,-12.5,-12.5,4,2025-04-28 to 2025-06-02,-0.9416508161730078,-0.9416508161730078
2430003133.0,Falling,13.96,10.47,0.0,-33.335,0.0,2,2025-05-26 to 2025-06-02,-0.9735072504541089,-0.9735072504541089
2430004133.0,Falling,180.57,177.38,155.05,-2.9524999999999997,-8.39875,8,2025-04-28 to 2025-06-16,-0.9270528173105738,-0.9270528173105738
2430004312.0,Falling,167.67000000000002,156.69,124.75,-7.294,0.5000000000000014,5,2025-05-05 to 2025-06-09,-0.9336909123156806,-0.9336909123156806
2430004316.0,Falling,79.84,69.86,0.0,-42.855,0.0,2,2025-05-05 to 2025-05-12,-0.9880632021870622,-0.9880632021870622
2430004329.0,Falling,189.62,184.63,139.72,-8.581999999999999,-32.482,5,2025-05-19 to 2025-06-16,-0.9356602469619038,-0.9356602469619038
2430004441.0,Falling,35.09,28.71,19.14,-27.776666666666667,-22.223333333333333,3,2025-04-28 to 2025-05-12,-0.9650086336772533,-0.9650086336772533
