product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
1200004300.0,Stable,1.79,0.0,0.0,0.0,0.0,1,2025-05-12 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1200017145.0,Stable,14.97,9.98,4.99,0.0,0.0,3,2025-05-12 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1200017163.0,Stable,2.29,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1200017323.0,Stable,20.97,13.98,6.99,0.0,0.0,3,2025-05-19 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1200018290.0,Stable,4.99,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1200019059.0,Stable,164.89,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1200020238.0,Stable,1.99,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1200022146.0,Stable,55.92,41.94,27.96,0.0,0.0,4,2025-04-28 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1200022240.0,Stable,13.98,6.99,0.0,0.0,0.0,2,2025-04-28 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1200022243.0,Stable,6.99,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1200022246.0,Stable,17.98,8.99,0.0,0.0,0.0,2,2025-04-28 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1200022303.0,Stable,13.74,0.0,0.0,0.0,0.0,1,2025-06-16 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1200022305.0,Stable,29.97,0.0,0.0,0.0,0.0,1,2025-06-16 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1200023043.0,Stable,9.56,4.78,0.0,0.0,0.0,2,2025-05-05 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1200028620.0,Stable,6.57,4.38,2.19,0.0,0.0,3,2025-05-12 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1200038419.0,Stable,3.98,1.99,0.0,0.0,0.0,2,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1204400027.0,Stable,3.99,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1204401069.0,Stable,7.75,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1204401560.0,Stable,33.16,24.869999999999997,16.58,0.0,0.0,4,2025-04-28 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1204403000.0,Stable,8.29,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1204403750.0,Stable,7.59,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1204403752.0,Stable,15.18,7.59,0.0,0.0,0.0,2,2025-05-05 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1204405666.0,Stable,6.59,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1254601107.0,Stable,5.67,3.78,1.89,0.0,0.0,3,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1254743620.0,Stable,12.78,6.39,0.0,0.0,0.0,2,2025-05-19 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
