"customer_id","storeid","sale_date","sale_id","total_sales","qty","member_level"
"40000013144.0","1400","2025-06-01 00:00:00","48793","9.99","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","3.07","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","9.99","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","1.99","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","8.99","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","3.17","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","4.99","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","14.49","1","4"
"40000013144.0","1400","2025-06-01 00:00:00","48793","6.99","1","4"
"41453005407.0","1400","2025-06-01 00:00:00","48795","12.65","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","6.49","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","6.5","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","5.29","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","6.59","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.19","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.49","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.59","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","2.39","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.99","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","1.99","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","1.39","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","1.59","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","6.58","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","2.99","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","5.79","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","3.85","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","3.49","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","5.79","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.99","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.99","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","1.59","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","2.49","1","8"
"41453005407.0","1400","2025-06-01 00:00:00","48795","4.39","1","8"
"41453005960.0","1400","2025-06-01 00:00:00","48796","3.6","1","4"
"41453005960.0","1400","2025-06-01 00:00:00","48796","3.29","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","3.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","1.98","2","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","9.22","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2","5","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","1.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.25","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.49","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.5","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","33.96","4","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.17","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","9.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","5.39","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","5.95","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.59","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.25","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","6.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","5.99","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","2.5","1","4"
"40000014494.0","1400","2025-06-01 00:00:00","48797","1.99","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","11.79","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","7.5","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","16.99","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","2.5","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","2.99","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","2.99","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","1.69","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","3.29","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","14.38","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","2.69","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","14.3","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","10.99","1","4"
"41453003112.0","1400","2025-06-01 00:00:00","48804","2.5","1","4"
"41453001953.0","1400","2025-06-01 00:00:00","48807","6.81","1","4"
"41453001953.0","1400","2025-06-01 00:00:00","48807","4.76","1","4"
"41453001953.0","1400","2025-06-01 00:00:00","48807","4.22","1","4"
"41453001953.0","1400","2025-06-01 00:00:00","48807","4.83","1","4"
"41453001953.0","1400","2025-06-01 00:00:00","48807","4.37","1","4"
"40000000737.0","1400","2025-06-01 00:00:00","48809","4.35","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","12.99","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","16.05","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","2.99","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","4.99","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","18.33","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","2.99","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","3.45","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","8.59","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","3.19","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","14.17","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","5.49","1","8"
"40000000737.0","1400","2025-06-01 00:00:00","48809","27.99","1","8"
"40000002623.0","1400","2025-06-01 00:00:00","48810","4.99","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","0.73","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","2.29","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","3.99","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","2.69","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","1.29","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","4.6","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","1.29","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","2.49","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","5.26","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","1.99","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","4.93","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","4.87","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","15.99","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","7.73","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","6.75","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","3.18","2","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","5.33","1","8"
"40000013784.0","1400","2025-06-01 00:00:00","48812","3.39","1","8"
"40000002163.0","1400","2025-06-01 00:00:00","48813","5.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","4.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.15","1","4"
