transaction_date,store,terminal,customer_number,transaction_number,points
3/28/2025,451,6,40000005539,117381,400
3/28/2025,451,6,40000005120,117382,200
3/28/2025,451,6,41451000109,117385,150
3/28/2025,451,6,41440006348,117387,350
3/28/2025,451,6,44000353102,117391,850
3/28/2025,451,6,40000028265,117389,50
3/28/2025,451,6,40000017789,117395,50
3/28/2025,451,6,40000021051,117396,100
3/28/2025,451,6,40000028105,117398,550
3/28/2025,451,6,41461000375,117401,200
3/28/2025,451,6,44000197591,117402,150
3/28/2025,451,6,40000007158,117405,50
3/28/2025,451,6,40000029177,117406,400
3/28/2025,451,6,40000023121,117412,150
3/28/2025,451,6,40000020275,117415,150
3/29/2025,451,6,44000314073,117419,400
3/29/2025,451,6,44000341014,117422,150
3/29/2025,451,6,40000028390,117424,450
3/29/2025,451,6,40000028954,117426,150
3/29/2025,451,6,44000098583,117427,100
3/29/2025,451,6,40000028570,117428,150
3/29/2025,451,6,40000028102,117429,100
3/29/2025,451,6,40000005672,117433,200
3/29/2025,451,6,40000027809,117435,200
3/29/2025,451,6,44000101910,117437,650
3/29/2025,451,6,40000022530,117438,300
3/29/2025,451,6,40000028288,117440,50
3/29/2025,451,6,41451003247,117441,950
3/29/2025,451,6,41451000330,117442,50
3/29/2025,451,6,40000021909,117443,300
3/29/2025,451,6,40000027896,117450,100
3/29/2025,451,6,40000006268,117448,100
3/29/2025,451,6,41461002274,117453,350
3/30/2025,451,6,40000020436,117456,650
3/30/2025,451,6,40000020012,117457,350
3/29/2025,451,6,40000029401,117455,100
3/30/2025,451,6,40000021695,117459,650
3/30/2025,451,6,40000028142,117460,250
3/30/2025,451,6,40000029266,117464,950
3/30/2025,451,6,40000022972,117465,150
3/30/2025,451,6,40000027514,117466,450
3/30/2025,451,6,40000005292,117467,100
3/30/2025,451,6,41451004196,117469,250
3/30/2025,451,6,40000020017,117472,150
3/30/2025,451,6,40000020006,117473,50
3/30/2025,451,6,41461005150,117474,50
3/30/2025,451,6,40000029095,117475,50
3/30/2025,451,6,40000028899,117478,250
3/31/2025,451,6,44000279469,117481,100
3/31/2025,451,6,40000027685,117484,50
3/31/2025,451,6,40000027671,117482,150
3/31/2025,451,6,40000028485,117483,400
3/31/2025,451,6,44000110967,117491,100
3/31/2025,451,6,40000020126,117494,50
3/31/2025,451,6,44000345282,117500,1950
3/31/2025,451,6,40000020696,117501,50
3/31/2025,451,6,40000028129,117505,400
3/31/2025,451,6,40000028039,117507,400
3/31/2025,451,6,40000027920,117509,50
3/31/2025,451,6,40000028717,117510,300
3/31/2025,451,6,40000028118,117511,200
3/31/2025,451,6,40000028153,117515,750
3/31/2025,451,6,40000020377,117519,550
3/31/2025,451,6,44000057435,117521,150
4/1/2025,451,6,41451003798,117530,100
4/1/2025,451,6,40000022601,117531,50
4/1/2025,451,6,44000060857,117532,650
4/1/2025,451,6,44000109528,117534,400
4/1/2025,451,6,40000027653,117536,350
4/1/2025,451,6,41451006047,117535,50
4/1/2025,451,6,41451004187,117538,100
4/1/2025,451,6,40000027672,117541,200
4/1/2025,451,6,40000027825,117540,200
4/1/2025,451,6,40000020860,117542,100
4/1/2025,451,6,40000028197,117546,500
4/1/2025,451,6,40000020608,117545,200
4/1/2025,451,6,40000028858,117547,300
4/1/2025,451,6,40000020011,117548,150
4/1/2025,451,6,41451005881,117549,50
4/1/2025,451,6,40000027901,117551,450
4/1/2025,451,6,40000027998,117553,350
4/1/2025,451,6,40000006242,117554,550
4/1/2025,451,6,40000020126,117559,350
4/1/2025,451,6,40000028412,117561,100
4/1/2025,451,6,40000020634,117564,300
4/1/2025,451,6,40000028062,117566,250
4/1/2025,451,6,40000029829,117570,100
4/1/2025,451,6,44000313511,117571,300
4/1/2025,451,6,40000029998,117574,250
4/1/2025,451,6,40000020165,117572,500
4/1/2025,451,6,40000028177,117578,100
4/1/2025,451,6,40000027995,117580,200
4/1/2025,451,6,41451001741,117582,200
4/2/2025,451,6,44000312374,117584,100
4/2/2025,451,6,41451001054,117585,550
4/2/2025,451,6,40000027875,117590,400
4/2/2025,451,6,40000028718,117592,150
4/2/2025,451,6,40000028126,117593,450
4/2/2025,451,6,40000029683,117596,50
4/2/2025,451,6,40000028125,117597,900
4/2/2025,451,6,44000098442,117601,100
4/2/2025,451,6,41451000236,117604,50
4/2/2025,451,6,40000028104,117606,200
4/2/2025,451,6,40000048032,117608,200
4/2/2025,451,6,41440008719,117611,50
4/2/2025,451,6,44000095308,117607,100
4/2/2025,451,6,40000020959,117609,50
4/2/2025,451,6,44000348511,117610,50
4/2/2025,451,6,40000028854,117612,250
4/2/2025,451,6,40000028925,117613,50
4/2/2025,451,6,41440000121,117614,250
4/2/2025,451,6,40000029347,117617,50
4/2/2025,451,6,40000020491,117616,200
4/2/2025,451,6,44000100629,117618,250
4/2/2025,451,6,40000022811,117624,100
4/2/2025,451,6,40000028064,117621,50
4/2/2025,451,6,44000345282,117626,100
4/2/2025,451,6,44000318984,117627,150
4/2/2025,451,6,40000027563,117628,100
4/2/2025,451,6,40000027629,117629,600
4/2/2025,451,6,40000005924,117638,200
4/2/2025,451,6,40000027680,117639,100
4/3/2025,451,6,41451000330,117647,50
4/3/2025,451,6,40000027823,117648,400
4/3/2025,451,6,40000020320,117650,500
4/3/2025,451,6,40000027546,117653,650
4/3/2025,451,6,40000022502,117655,600
4/3/2025,451,6,40000027902,117654,100
4/3/2025,451,6,40000006692,117659,100
4/3/2025,451,6,44000208586,117658,200
4/3/2025,451,6,40000022866,117661,200
4/3/2025,451,6,40000005610,117662,300
4/3/2025,451,6,40000005556,117667,600
4/3/2025,451,6,40000028981,117668,200
4/3/2025,451,6,40000020176,117669,50
4/3/2025,451,6,41461002120,117671,300
4/3/2025,451,6,41461002310,117670,300
4/3/2025,451,6,40000027639,117674,350
4/3/2025,451,6,40000028029,117677,100
4/3/2025,451,6,40000017515,117678,500
4/3/2025,451,6,40000029123,117679,100
4/3/2025,451,6,40000029786,117682,100
4/3/2025,451,6,40000006021,117683,100
4/3/2025,451,6,40000005975,117688,750
4/3/2025,451,6,40000007380,117687,100
4/3/2025,451,6,40000020264,117690,700
4/3/2025,451,6,40000006949,117692,150
4/4/2025,451,6,41451004196,117697,150
4/4/2025,451,6,44000351973,117701,300
4/4/2025,451,6,40000028142,117705,150
4/4/2025,451,6,40000005345,117707,50
4/4/2025,451,6,40000020471,117709,250
4/4/2025,451,6,40000005561,117708,50
4/4/2025,451,6,40000028162,117710,150
4/4/2025,451,6,44000338989,117712,150
4/4/2025,451,6,40000020309,117711,350
4/4/2025,451,6,41440001289,117713,50
4/4/2025,451,6,40000027824,117714,150
4/4/2025,451,6,40000027885,117715,200
4/4/2025,451,6,40000005259,117716,250
4/4/2025,451,6,44000314637,117728,200
4/4/2025,451,6,40000028265,117722,50
4/4/2025,451,6,44000283924,117727,200
4/4/2025,451,6,40000027503,117729,250
4/4/2025,451,6,40000028885,117733,100
4/4/2025,451,6,44000004076,117734,50
4/4/2025,451,6,44000229751,117738,200
4/4/2025,451,6,41451001572,117736,50
4/5/2025,451,6,44000224764,117740,250
4/5/2025,451,6,44000337780,117741,100
4/5/2025,451,6,40000027726,117744,300
4/5/2025,451,6,44000314073,117742,100
4/5/2025,451,6,44000339231,117749,50
4/5/2025,451,6,41440008747,117750,450
4/5/2025,451,6,40000027952,117754,250
4/5/2025,451,6,40000027809,117757,50
4/5/2025,451,6,40000007426,117758,200
4/5/2025,451,6,40000021169,117764,400
4/5/2025,451,6,41440001888,117766,100
4/5/2025,451,6,40000005349,117767,100
4/5/2025,451,6,40000020634,117768,50
4/5/2025,451,6,40000005331,117769,150
4/6/2025,451,6,44000059169,117770,150
4/6/2025,451,6,44000263428,117772,100
4/6/2025,451,6,44000233456,117773,200
4/6/2025,451,6,40000020201,117771,150
4/6/2025,451,6,40000005292,117776,150
4/6/2025,451,6,41451007465,117778,200
4/6/2025,451,6,40000005677,117779,100
4/6/2025,451,6,40000005484,117780,200
4/6/2025,451,6,40000027887,117781,500
4/6/2025,451,6,44000353551,117783,250
4/6/2025,451,6,40000027630,117788,100
4/6/2025,451,6,40000007018,117787,500
4/6/2025,451,6,40000028902,117791,250
4/6/2025,451,6,44000339231,117794,50
4/6/2025,451,6,40000021539,117795,100
4/6/2025,451,6,40000029401,117800,50
4/6/2025,451,6,40000020073,117793,50
4/6/2025,451,6,40000006376,117796,200
4/7/2025,451,6,40000027685,117802,50
4/7/2025,451,6,40000020149,117804,500
4/7/2025,451,6,40000020854,117805,300
4/7/2025,451,6,40000027836,117808,150
4/7/2025,451,6,40000006097,117813,250
4/7/2025,451,6,40000027610,117806,400
4/7/2025,451,6,44000110967,117817,100
4/7/2025,451,6,40000020157,117816,100
4/7/2025,451,6,40000008900,117821,250
4/7/2025,451,6,44000252111,117824,50
4/7/2025,451,6,40000028124,117826,150
4/7/2025,451,6,41451002428,117827,200
4/7/2025,451,6,40000021181,117828,450
4/7/2025,451,6,44000114387,117830,550
4/7/2025,451,6,44000280829,117833,450
4/7/2025,451,6,44000261970,117831,50
4/7/2025,451,6,41440006899,117835,200
4/7/2025,451,6,44000057851,117837,150
4/7/2025,451,6,40000020071,117839,100
4/7/2025,451,6,40000027516,117838,200
4/7/2025,451,6,40000029954,117840,50
4/7/2025,451,6,44000001703,117841,150
4/7/2025,451,6,40000020146,117843,350
4/7/2025,451,6,40000006949,117847,50
4/8/2025,451,6,44000350286,117848,50
4/8/2025,451,6,44000098463,117856,150
4/8/2025,451,6,40000028607,117858,150
4/8/2025,451,6,40000028350,117859,150
4/8/2025,451,6,41451006047,117862,100
4/8/2025,451,6,44000101604,117865,400
4/8/2025,451,6,40000020196,117864,300
4/8/2025,451,6,40000028302,117866,100
4/8/2025,451,6,40000021695,117868,50
4/8/2025,451,6,40000006560,117870,150
4/8/2025,451,6,44000257002,117875,200
4/8/2025,451,6,41451001504,117876,250
4/8/2025,451,6,41440006375,117877,50
4/8/2025,451,6,40000028199,117878,150
4/8/2025,451,6,40000010912,117881,250
4/8/2025,451,6,41451009093,117884,50
4/8/2025,451,6,40000005337,117885,250
4/8/2025,451,6,40000028815,117887,100
4/8/2025,451,6,40000021413,117889,300
4/8/2025,451,6,40000006336,117888,200
4/8/2025,451,6,40000022718,117891,100
4/8/2025,451,6,40000006268,117892,150
4/8/2025,451,6,40000028441,117893,250
4/8/2025,451,6,40000020144,117895,100
4/8/2025,451,6,40000027611,117897,100
4/8/2025,451,6,41440000436,117899,50
4/8/2025,451,6,40000020446,117903,550
4/8/2025,451,6,40000005162,117905,400
4/8/2025,451,6,40000020809,117906,450
4/8/2025,451,6,40000020082,117907,50
4/8/2025,451,6,40000028062,117909,100
4/8/2025,451,6,40000021528,117911,500
4/8/2025,451,6,40000029401,117912,100
4/9/2025,451,6,44000111228,117918,50
4/9/2025,451,6,40000028158,117922,200
4/9/2025,451,6,40000028718,117926,100
4/9/2025,451,6,40000017823,117927,150
4/9/2025,451,6,41461000022,117928,400
4/9/2025,451,6,44000223127,117929,200
4/9/2025,451,6,40000005700,117931,400
4/9/2025,451,6,41451000145,117930,200
4/9/2025,451,6,41451003615,117932,50
4/9/2025,451,6,40000006293,117936,400
4/9/2025,451,6,40000028450,117938,50
4/9/2025,451,6,40000028721,117942,750
4/9/2025,451,6,40000021332,117945,200
4/9/2025,451,6,40000029479,117947,50
4/9/2025,451,6,44000275708,117954,200
4/9/2025,451,6,41440001289,117956,50
4/9/2025,451,6,40000020272,117958,50
4/9/2025,451,6,44000101910,117961,50
4/10/2025,451,6,41451004196,117968,250
4/10/2025,451,6,40000014637,117969,50
4/10/2025,451,6,44000103913,117970,1200
4/10/2025,451,6,40000005172,117973,100
4/10/2025,451,6,40000028358,117971,100
4/10/2025,451,6,40000017789,117972,100
4/10/2025,451,6,40000022996,117976,100
4/10/2025,451,6,41440008719,117975,50
4/10/2025,451,6,40000028840,117978,150
4/10/2025,451,6,40000020507,117980,200
4/10/2025,451,6,40000028197,117981,150
4/10/2025,451,6,40000028126,117983,300
4/10/2025,451,6,40000028086,117985,350
4/10/2025,451,6,44000320852,117986,150
4/10/2025,451,6,40000006622,117987,200
4/10/2025,451,6,41451003983,117989,1050
4/10/2025,451,6,41440001260,117993,150
4/10/2025,451,6,44000348511,117997,50
4/10/2025,451,6,40000027755,117991,150
4/10/2025,451,6,40000029534,117996,100
4/10/2025,451,6,40000027545,117998,450
4/10/2025,451,6,41451008645,118001,150
4/10/2025,451,6,44000104016,118002,200
4/10/2025,451,6,40000021520,118005,500
4/10/2025,451,6,40000027936,118007,250
4/10/2025,451,6,44000288392,118008,1400
4/11/2025,451,6,40000020392,118014,200
4/11/2025,451,6,40000020356,118016,150
4/11/2025,451,6,40000028488,118018,50
4/11/2025,451,6,40000028288,118015,150
4/11/2025,451,6,41451007512,118013,150
4/11/2025,451,6,40000006949,118020,50
4/11/2025,451,6,40000027672,118021,100
4/11/2025,451,6,40000021051,118022,200
4/11/2025,451,6,40000027902,118024,100
4/11/2025,451,6,40000028597,118025,50
4/11/2025,451,6,40000027621,118029,100
4/11/2025,451,6,40000028467,118033,100
4/11/2025,451,6,40000005561,118028,150
4/11/2025,451,6,41440009651,118031,450
4/11/2025,451,6,40000005721,118034,50
4/11/2025,451,6,40000028464,118035,350
4/11/2025,451,6,44000195498,118040,100
4/11/2025,451,6,40000029386,118039,200
4/11/2025,451,6,41451001741,118048,100
4/11/2025,451,6,40000027800,118049,50
4/11/2025,451,6,40000029622,118053,500
4/11/2025,451,6,44000318984,118045,50
4/11/2025,451,6,40000005120,118046,400
4/11/2025,451,6,40000020390,118047,600
4/11/2025,451,6,40000021088,118054,500
4/11/2025,451,6,40000020294,118044,250
4/11/2025,451,6,40000006391,118057,250
4/11/2025,451,6,40000028774,118063,100
4/11/2025,451,6,41461000715,118058,350
4/11/2025,451,6,40000005227,118066,700
4/11/2025,451,6,40000028027,118065,450
4/11/2025,451,6,44000348511,118068,50
4/11/2025,451,6,40000020471,118069,200
4/11/2025,451,6,40000020467,118073,150
4/11/2025,451,6,40000028357,118070,50
4/12/2025,451,6,40000020634,118077,50
4/12/2025,451,6,40000028209,118078,250
4/12/2025,451,6,41451005785,118081,300
4/12/2025,451,6,41451008318,118083,550
4/12/2025,451,6,41451002944,118084,150
4/12/2025,451,6,40000027852,118085,150
4/12/2025,451,6,40000027935,118086,50
4/12/2025,451,6,41451000531,118090,850
4/12/2025,451,6,40000028954,118092,150
4/12/2025,451,6,40000005259,118091,100
4/12/2025,451,6,40000028579,118097,350
4/12/2025,451,6,41451006022,118099,350
4/12/2025,451,6,40000027671,118102,100
4/12/2025,451,6,41461003670,118105,1100
4/12/2025,451,6,40000028589,118106,150
4/12/2025,451,6,40000006989,118107,150
4/12/2025,451,6,40000028563,118111,150
4/12/2025,451,6,40000020929,118110,550
4/12/2025,451,6,40000028111,118112,100
4/12/2025,451,6,40000020800,118113,150
4/12/2025,451,6,40000028764,118115,500
4/12/2025,451,6,40000006619,118118,100
4/12/2025,451,6,40000006191,118117,250
4/12/2025,451,6,40000028177,118119,50
4/12/2025,451,6,40000028297,118122,200
4/12/2025,451,6,40000028442,118125,350
4/12/2025,451,6,40000005677,118126,200
4/12/2025,451,6,41440007128,118131,500
4/12/2025,451,6,44000095658,118132,300
4/12/2025,451,6,40000021918,118134,500
4/12/2025,451,6,40000020967,118136,550
4/13/2025,451,6,44000277057,118141,250
4/13/2025,451,6,40000028484,118147,150
4/13/2025,451,6,44000101500,118151,600
4/13/2025,451,6,40000020275,118152,50
4/13/2025,451,6,40000020172,118156,100
4/13/2025,451,6,40000029400,118153,50
4/13/2025,451,6,40000022811,118155,50
4/13/2025,451,6,44000348511,118158,50
4/13/2025,451,6,41453002435,118160,350
4/13/2025,451,6,40000005975,118159,200
4/13/2025,451,6,40000017770,118163,50
4/13/2025,451,6,40000020028,118162,500
4/13/2025,451,6,40000020814,118168,250
4/13/2025,451,6,41451000513,118169,250
4/13/2025,451,6,40000027839,118170,200
4/13/2025,451,6,40000020063,118173,650
4/13/2025,451,6,41461001437,118177,150
4/13/2025,451,6,41451007293,118179,100
4/13/2025,451,6,40000022516,118178,500
4/13/2025,451,6,41440000436,118180,50
4/13/2025,451,6,40000028981,118182,50
4/13/2025,451,6,40000005292,118181,100
4/14/2025,451,6,40000028412,118185,100
4/14/2025,451,6,40000028876,118186,150
4/14/2025,451,6,40000005610,118187,150
4/14/2025,451,6,40000020867,118191,150
4/14/2025,451,6,40000028099,118196,200
4/14/2025,451,6,40000027800,118198,50
4/14/2025,451,6,44000338989,118199,50
4/14/2025,451,6,40000020126,118202,150
4/14/2025,451,6,40000027657,118200,250
4/14/2025,451,6,40000029432,118205,150
4/14/2025,451,6,44000348511,118207,50
4/14/2025,451,6,40000028885,118210,100
4/14/2025,451,6,41440004181,118214,200
4/14/2025,451,6,40000008288,118215,350
4/14/2025,451,6,40000027837,118216,100
4/14/2025,451,6,44000250368,118217,150
4/14/2025,451,6,40000028340,118220,250
4/15/2025,451,6,40000027976,118221,200
4/14/2025,451,6,40000007380,118219,200
4/15/2025,451,6,40000028265,118224,50
4/15/2025,451,6,40000029732,118225,150
4/15/2025,451,6,40000028181,118227,300
4/15/2025,451,6,40000027634,118232,200
4/15/2025,451,6,40000027901,118230,250
4/15/2025,451,6,41451006047,118233,100
4/15/2025,451,6,40000028858,118235,300
4/15/2025,451,6,40000027770,118237,250
4/15/2025,451,6,44000353102,118238,300
4/15/2025,451,6,40000027870,118239,250
4/15/2025,451,6,40000027630,118245,150
4/15/2025,451,6,40000020269,118247,450
4/15/2025,451,6,44000233573,118250,50
4/15/2025,451,6,40000027849,118251,400
4/15/2025,451,6,40000020821,118257,650
4/15/2025,451,6,40000020696,118255,250
4/16/2025,451,6,40000020084,118264,550
4/16/2025,451,6,40000029229,118261,250
4/16/2025,451,6,40000027689,118262,150
4/16/2025,451,6,40000005807,118263,100
4/16/2025,451,6,40000028718,118265,100
4/16/2025,451,6,40000028102,118274,300
4/16/2025,451,6,40000027844,118271,350
4/16/2025,451,6,40000027569,118273,550
4/16/2025,451,6,40000028104,118275,300
4/16/2025,451,6,40000027563,118276,50
4/16/2025,451,6,40000020516,118277,400
4/16/2025,451,6,40000027824,118278,200
4/16/2025,451,6,44000196997,118281,50
4/16/2025,451,6,40000020012,118282,100
4/16/2025,451,6,41440002792,118284,250
4/16/2025,451,6,40000028029,118285,100
4/16/2025,451,6,41451002538,118287,150
4/16/2025,451,6,40000027533,118289,1050
4/16/2025,451,6,40000022601,118290,200
4/16/2025,451,6,44000214867,118292,200
4/16/2025,451,6,41451008165,118295,200
4/16/2025,451,6,44000101763,118293,300
4/16/2025,451,6,41451004699,118296,50
4/16/2025,451,6,40000005349,118299,150
4/16/2025,451,6,40000028232,118301,950
4/16/2025,451,6,41440006375,118305,50
4/16/2025,451,6,44000353551,118303,50
4/16/2025,451,6,40000005195,118306,400
4/16/2025,451,6,40000005243,118307,200
4/16/2025,451,6,40000029401,118311,150
4/16/2025,451,6,40000028079,118310,150
4/17/2025,451,6,40000005141,118312,250
4/17/2025,451,6,40000028968,118318,100
4/17/2025,451,6,40000027766,118322,250
4/17/2025,451,6,40000006604,118324,150
4/17/2025,451,6,40000020201,118325,100
4/17/2025,451,6,40000020026,118326,550
4/17/2025,451,6,44000098667,118331,1000
4/17/2025,451,6,40000028142,118328,200
4/17/2025,451,6,40000020754,118332,150
4/17/2025,451,6,40000022645,118336,250
4/17/2025,451,6,40000006394,118337,300
4/17/2025,451,6,41451001640,118341,50
4/17/2025,451,6,40000020309,118342,400
4/17/2025,451,6,40000020310,118344,150
4/17/2025,451,6,44000197591,118347,150
4/17/2025,451,6,40000020062,118349,850
4/17/2025,451,6,44000096767,118354,250
4/17/2025,451,6,40000028899,118356,50
4/17/2025,451,6,40000029285,118358,200
4/17/2025,451,6,40000005559,118363,2300
4/18/2025,451,6,41451004196,118365,150
4/18/2025,451,6,40000030029,118370,250
4/18/2025,451,6,40000020471,118373,50
4/18/2025,451,6,44000351757,118377,50
4/18/2025,451,6,40000020149,118383,50
4/18/2025,451,6,44000092559,118379,200
4/18/2025,451,6,44000060857,118385,350
4/18/2025,451,6,44000006391,118380,100
4/18/2025,451,6,40000005561,118381,50
4/18/2025,451,6,40000028925,118386,50
4/18/2025,451,6,44000116458,118384,600
4/18/2025,451,6,44000301758,118390,150
4/18/2025,451,6,40000027837,118391,50
4/18/2025,451,6,40000027815,118392,50
4/18/2025,451,6,40000027508,118395,200
4/18/2025,451,6,40000006406,118396,100
4/18/2025,451,6,40000020507,118397,100
4/18/2025,451,6,40000005484,118399,100
4/18/2025,451,6,40000028126,118398,300
4/18/2025,451,6,40000029401,118404,50
4/18/2025,451,6,41451008734,118406,150
4/18/2025,451,6,44000342089,118408,150
4/18/2025,451,6,41451001251,118407,200
4/18/2025,451,6,40000028198,118409,100
4/18/2025,451,6,40000028638,118411,150
4/18/2025,451,6,40000027781,118413,50
4/18/2025,451,6,44000238962,118412,150
4/18/2025,451,6,40000027755,118414,100
4/18/2025,451,6,41451008645,118417,50
4/18/2025,451,6,40000006248,118418,300
4/18/2025,451,6,40000027604,118421,200
4/18/2025,451,6,40000028295,118424,100
4/18/2025,451,6,40000028288,118426,100
4/18/2025,451,6,40000029948,118427,500
4/18/2025,451,6,44000115880,118430,150
4/18/2025,451,6,40000028520,118432,150
4/18/2025,451,6,40000005400,118433,200
4/18/2025,451,6,40000029786,118437,100
4/19/2025,451,6,40000005971,118438,500
4/19/2025,451,6,40000005214,118439,750
4/19/2025,451,6,40000005275,118440,350
4/19/2025,451,6,40000027875,118442,300
4/19/2025,451,6,44000098581,118443,550
4/19/2025,451,6,40000005393,118444,250
4/19/2025,451,6,40000006784,118446,350
4/19/2025,451,6,40000005281,118449,250
4/19/2025,451,6,40000027530,118452,150
4/19/2025,451,6,40000020813,118453,150
4/19/2025,451,6,40000005259,118454,200
4/19/2025,451,6,40000028192,118457,200
4/19/2025,451,6,44000196356,118459,350
4/19/2025,451,6,40000027826,118461,300
4/19/2025,451,6,40000027851,118460,400
4/19/2025,451,6,40000005922,118462,200
4/19/2025,451,6,40000006181,118463,700
4/19/2025,451,6,41451007945,118469,250
4/19/2025,451,6,40000020967,118473,50
4/19/2025,451,6,40000020063,118468,150
4/19/2025,451,6,40000021918,118474,50
4/19/2025,451,6,44000196997,118476,50
4/19/2025,451,6,40000028327,118475,850
4/19/2025,451,6,40000005292,118477,150
4/20/2025,451,6,40000029229,118485,50
4/20/2025,451,6,40000029266,118486,300
4/20/2025,451,6,40000027902,118487,50
4/20/2025,451,6,40000020612,118488,1150
4/20/2025,451,6,40000028607,118492,50
4/20/2025,451,6,40000028143,118494,200
4/20/2025,451,6,40000020745,118497,250
4/20/2025,451,6,40000028027,118500,50
4/20/2025,451,6,40000027621,118501,50
4/20/2025,451,6,40000022718,118503,150
4/20/2025,451,6,40000007018,118505,400
4/21/2025,451,6,40000020253,118511,350
4/20/2025,451,6,40000027672,118507,300
4/20/2025,451,6,40000028104,118509,100
4/21/2025,451,6,40000020711,118514,100
4/21/2025,451,6,40000028181,118516,200
4/21/2025,451,6,40000028062,118517,150
4/21/2025,451,6,40000027503,118518,300
4/21/2025,451,6,40000020711,118513,250
4/21/2025,451,6,40000023113,118519,50
4/21/2025,451,6,40000028578,118522,950
4/21/2025,451,6,44000238045,118523,200
4/21/2025,451,6,40000006097,118524,400
4/21/2025,451,6,40000020534,118526,250
4/21/2025,451,6,40000027563,118525,50
4/21/2025,451,6,40000020080,118528,450
4/21/2025,451,6,40000021052,118529,100
4/21/2025,451,6,40000020126,118531,50
4/21/2025,451,6,41461000008,118532,100
4/21/2025,451,6,40000020223,118535,150
4/21/2025,451,6,40000008900,118538,200
4/21/2025,451,6,40000014293,118541,50
4/21/2025,451,6,41440006899,118539,200
4/21/2025,451,6,41451008052,118542,750
4/21/2025,451,6,40000029479,118543,100
4/21/2025,451,6,40000005520,118546,800
4/21/2025,451,6,40000006536,118549,150
4/21/2025,451,6,40000028033,118548,150
4/21/2025,451,6,40000029425,118551,50
4/21/2025,451,6,44000233456,118553,150
4/21/2025,451,6,44000004076,118561,50
4/21/2025,451,6,40000027514,118562,300
4/21/2025,451,6,44000004076,118560,50
4/21/2025,451,6,40000028847,118564,1000
4/22/2025,451,6,44000223127,118568,50
4/22/2025,451,6,40000020800,118569,100
4/22/2025,451,6,41451003798,118571,100
4/22/2025,451,6,40000028119,118573,250
4/22/2025,451,6,40000028718,118572,100
4/22/2025,451,6,41451006047,118574,50
4/22/2025,451,6,40000027602,118576,100
4/22/2025,451,6,40000029899,118579,550
4/22/2025,451,6,40000028627,118578,100
4/22/2025,451,6,40000028124,118581,150
4/22/2025,451,6,40000022783,118582,100
4/22/2025,451,6,40000029998,118583,150
4/22/2025,451,6,40000020264,118586,300
4/22/2025,451,6,40000005206,118589,50
4/22/2025,451,6,44000101117,118590,150
4/22/2025,451,6,44000079305,118594,200
4/22/2025,451,6,40000020446,118596,250
4/22/2025,451,6,40000020065,118597,200
4/22/2025,451,6,40000023121,118598,200
4/22/2025,451,6,41440005850,118604,400
4/22/2025,451,6,40000028579,118605,150
4/22/2025,451,6,40000021407,118612,50
4/22/2025,451,6,40000029015,118613,350
4/22/2025,451,6,40000020495,118620,250
4/22/2025,451,6,44000004076,118617,50
4/22/2025,451,6,44000004076,118618,50
4/22/2025,451,6,40000027976,118621,200
4/23/2025,451,6,40000027524,118624,150
4/23/2025,451,6,40000028317,118625,150
4/23/2025,451,6,40000027825,118630,300
4/23/2025,451,6,40000006391,118631,50
4/23/2025,451,6,40000020011,118632,300
4/23/2025,451,6,40000020170,118633,200
4/23/2025,451,6,40000020170,118634,50
4/23/2025,451,6,40000020608,118635,400
4/23/2025,451,6,40000007158,118636,50
4/23/2025,451,6,40000005306,118640,200
4/23/2025,451,6,40000020018,118641,550
4/23/2025,451,6,40000027612,118643,700
4/23/2025,451,6,40000027602,118644,50
4/23/2025,451,6,40000028699,118647,200
4/23/2025,451,6,41451002538,118648,100
4/23/2025,451,6,40000028927,118646,400
4/23/2025,451,6,41451002428,118650,50
4/23/2025,451,6,40000028118,118651,200
4/23/2025,451,6,40000006023,118652,750
4/23/2025,451,6,44000339231,118660,50
4/23/2025,451,6,40000027755,118662,50
4/23/2025,451,6,40000028302,118655,50
4/23/2025,451,6,40000022811,118659,50
4/23/2025,451,6,40000021293,118663,250
4/23/2025,451,6,40000028171,118661,450
4/23/2025,451,6,40000027540,118668,350
4/23/2025,451,6,41451000487,118673,300
4/23/2025,451,6,40000005975,118672,350
4/23/2025,451,6,40000021539,118670,200
4/23/2025,451,6,40000028297,118675,150
4/23/2025,451,6,44000338781,118676,200
4/23/2025,451,6,41440010750,118680,50
4/24/2025,451,6,40000005668,118682,150
4/23/2025,451,6,41440010750,118679,450
4/24/2025,451,6,40000028231,118683,300
4/24/2025,451,6,41451001741,118685,300
4/24/2025,451,6,40000028142,118694,150
4/24/2025,451,6,41440006375,118693,200
4/24/2025,451,6,40000021618,118699,1000
4/24/2025,451,6,44000116458,118700,200
4/24/2025,451,6,40000028721,118702,550
4/24/2025,451,6,40000005337,118703,150
4/24/2025,451,6,44000288392,118704,1300
4/24/2025,451,6,40000020720,118708,150
4/24/2025,451,6,40000005227,118713,250
4/24/2025,451,6,44000299904,118715,50
4/24/2025,451,6,40000020306,118718,300
4/24/2025,451,6,40000022513,118716,350
4/24/2025,451,6,44000099265,118717,300
4/24/2025,451,6,40000028651,118723,200
4/25/2025,451,6,40000005610,118727,150
4/25/2025,451,6,40000001632,118729,350
4/25/2025,451,6,41451001251,118732,100
4/25/2025,451,6,40000022502,118734,600
4/25/2025,451,6,41451005785,118737,100
4/25/2025,451,6,40000027902,118733,50
